serviceId,serviceName,policyId,policyTitle,policyNo,policyOffice,publishTime,policyFile,policyFileName,clause,policyDetailUrl,policyReadableUrl
E31F24CB0C32A73AE05303C7FE0A8AF3,小规模纳税人增值税减免,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,第1条：落实对月销售额10万元以下的增值税小规模纳税人免征增值税政策，实施小规模纳税人增值税征收率由3%降至1%的优惠政策。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C32A73AE05303C7FE0A8AF3,小规模纳税人增值税减免,1636166742008188929,财政部税务总局关于明确增值税小规模纳税人减免增值税等政策的公告,2023年第1号,财政部 税务总局,2023-01-09,财政部 税务总局关于明确增值税小规模纳税人减免增值税等政策的公告,财政部税务总局公告2023+年第1+号+财政部+税务总局关于明确增值税小规模纳税人减免增值税等政策的公告.pdf,"一、自2023年1月1日至2023年12月31日，对月销售额10万元以下（含本数）的增值税小规模纳税人，免征增值税。

二、自2023年1月1日至2023年12月31日，增值税小规模纳税人适用3%征收率的应税销售收入，减按1%征收率征收增值税；适用3%预征率的预缴增值税项目，减按1%预征率预缴增值税。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636166742008188929,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636166742008188929
E31F24CB0C36A73AE05303C7FE0A8AF3,降低收中小微企业地方水利建设基金,E3218B53A4ADA94EE05303C7FE0A5A2F,安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业减征地方水利建设基金的通知,皖财综〔2022〕299号,安徽省财政厅 国家税务总局安徽省税务局,2020-02-14,《安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业减征地方水利建设基金的通知》,《安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业减征地方水利建设基金的通知》.pdf,向中小微企业征收的地方水利建设基金按现有费率的90%征收。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A4ADA94EE05303C7FE0A5A2F,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A4ADA94EE05303C7FE0A5A2F
E31F24CB0C36A73AE05303C7FE0A8AF3,降低收中小微企业地方水利建设基金,1646789963879464962,安徽省财政厅国家税务总局安徽省税务局关于我省中小微企业继续减征地方水利建设基金的通知,皖财综〔2023〕245号,安徽省财政厅 国家税务总局省税务局 ,2023-03-15,安徽省财政厅国家税务总局安徽省税务局 	关于我省中小微企业继续减征 	地方水利建设基金的通知,安徽省财政厅+国家税务总局安徽省税务局关于我省中小微企业继续减征地方水利建设基金的通知.docx,《安徽省财政厅 国家税务总局安徽省税务局关于我省中小微企业减征地方水利建设基金的通知》（皖财综〔2022〕299号）执行期限延长至2023年12月31日。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646789963879464962,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646789963879464962
E31F24CB0C36A73AE05303C7FE0A8AF3,降低收中小微企业地方水利建设基金,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,第1条：中小微企业地方水利建设基金按90%收取,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C34A73AE05303C7FE0A8AF3,六税两费顶格减征,1638374303163924482,财政部 税务总局关于进一步实施小微企业“六税两费”减免政策的公告,财政部 税务总局公告2022年第10号,财政部 税务总局,2022-03-01,财政部 税务总局关于进一步实施小微企业“六税两费”减免政策的公告,财政部 税务总局关于进一步实施小微企业“六税两费”减免政策的公告财政部.doc,我省增值税小规模纳税人、小型微利企业和个体工商户减按50%征收资源税、城市维护建设税、房产税、城镇土地使用税、印花税（不含证券交易印花税）、耕地占用税、教育费附加、地方教育附加。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1638374303163924482,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1638374303163924482
E31F24CB0C34A73AE05303C7FE0A8AF3,六税两费顶格减征,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,继续顶格减征“六税两费”。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C34A73AE05303C7FE0A8AF3,六税两费顶格减征,1545232685088501762,安徽省财政厅国家税务总局安徽省税务局关于我省小规模纳税人、小微企业和个体工商户减按50％征收“六税两费”的通知,皖财税法〔2022〕241号,安徽省财政厅,2022-03-17,安徽省财政厅 国家税务总局安徽省税务局关于我省小规模纳税人、小微企业和个体工商户减按50％征收“六税两费”的通知,安徽省财政厅 国家税务总局安徽省税务局关于我省小规模纳税人、小微企业和个体工商户减按50％征收“六税两费”的通知.doc,我省增值税小规模纳税人、小型微利企业和个体工商户减按50%征收资源税、城市维护建设税、房产税、城镇土地使用税、印花税（不含证券交易印花税）、耕地占用税、教育费附加、地方教育附加。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545232685088501762,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545232685088501762
E31F24CB0C2CA73AE05303C7FE0A8AF3,“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,第1条：对住宿餐饮、文体娱乐、交通运输、旅游、零售、仓储行业纳税人和增值税小规模纳税人，暂免征收2023年上半年房产税、城镇土地使用税,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C2CA73AE05303C7FE0A8AF3,“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税,1650415206443687937,国家税务总局安徽省税务局关于“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税有关事项的通告,通告〔2023〕1号,国家税务总局安徽省税务局,2023-03-31,国家税务总局安徽省税务局关于“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税有关事项的通告,国家税务总局安徽省税务局关于“六大行业”纳税人和增值税小规模纳税人免征2023年上半年房产税和城镇土地使用税有关事项的通告.doc,《通知》所述六大行业按照现行《国民经济行业分类》执行，具体为：住宿餐饮业包括住宿业、餐饮业两类；文体娱乐业包括新闻和出版业，广播、电视、电影和录音制作业，文化艺术业，体育，娱乐业五类；交通运输业包括铁路运输业、道路运输业、水上运输业、航空运输业、管道运输业、多式联运和运输代理业、装卸搬运、邮政业八类；旅游业包括旅游会展服务、旅行社及相关服务、城市公园管理、游览景区管理四类；零售业一类；仓储业包括通用仓储、低温仓储、危险品仓储、谷物棉花等农产品仓储、中药材仓储、其他仓储业六类。纳税人办理营业执照时确定的行业类别，属于六大行业之一的，可按照《通知》规定享受房产税、城镇土地使用税免税政策。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650415206443687937,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650415206443687937
